estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZGoAA2Q/4xgAAAAIWo30Aw==,4,13,1,21,19
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,18,19
ZGoAA2Q/4xgAAAAIWo30Aw==,6,10,2,18,19
ZGoAA2Q/4xgAAAAIWo30Aw==,2,1,0,7,24
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,18,19
ZGoAA2Q/4xgAAAAIWo30Aw==,2,27,1,0,4
ZGoAA2Q/4xgAAAAIWo30Aw==,2,27,1,0,4
ZGoAA2QX5G8AAAAIJegdAw==,6,8,1,10,22
ZGoAA2QX5G8AAAAIJegdAw==,1,17,0,8,11
ZGoAA2QX5G8AAAAIJegdAw==,1,17,0,8,11
ZGoAA2QX5G8AAAAIJegdAw==,2,1,1,8,11
ZGoAA2QX5G8AAAAIJegdAw==,0,23,1,10,22
ZGoAA2QX5G8AAAAIJegdAw==,2,18,0,21,11
ZGoAA2QX5G8AAAAIJegdAw==,1,26,0,8,11
ZGoAA2QX5G8AAAAIJegdAw==,3,19,0,15,11
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,9,15
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,7,15
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,7,15
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,4,6
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,5,6
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,4,6
ZGoAA2Ra6FsAAAAIFtLAAw==,3,2,1,5,17
ZGoAA2Ra6FsAAAAIFtLAAw==,3,2,1,4,17
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16
ZGoAA2SDa0wAAAAJGxcEAw==,1,10,1,8,5
ZGoAA2SDa0wAAAAJGxcEAw==,5,4,1,4,15
ZGoAA2SDa0wAAAAJGxcEAw==,5,4,2,22,15
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,12,5
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,12,5
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,8,5
ZGoAAGQ0504AAAAJDNHIAw==,1,24,2,9,9
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,20,3
ZGoAAGQ0504AAAAJDNHIAw==,2,18,1,7,9
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,20,3
ZGoAAGQh50QAAAAKDc19Aw==,3,19,0,4,4
ZGoAAGQh50QAAAAKDc19Aw==,4,13,1,1,17
ZGoAAGQh50QAAAAKDc19Aw==,2,25,1,7,4
ZGoAAGQh50QAAAAKDc19Aw==,2,25,1,4,4
ZGoAAGQh50QAAAAKDc19Aw==,4,13,1,6,17
ZGoAAGQh50QAAAAKDc19Aw==,3,2,0,4,17
ZGoAAGR7LnkAAAAIA2GnAw==,3,2,1,16,7
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,6,24
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,3,24
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,1,24
ZGoAAGR7LnkAAAAIA2GnAw==,3,2,1,2,7
ZGoAAGR7LnkAAAAIA2GnAw==,2,25,0,12,24
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,6,24
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,21,24
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,0,1,1
ZGoAAGSHdQwAAAAIIxI5Aw==,0,30,1,1,1
ZGoAAGSHdQwAAAAIIxI5Aw==,1,0,1,22,10
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,23,7
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,7,7
ZGoAAWQZHZAAAAAINYEzAw==,4,13,3,5,0
ZGoAAWQZHZAAAAAINYEzAw==,4,13,3,21,0
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,7,7
ZGoAAWQgt/4AAAAIDO2WAw==,2,1,1,4,0
ZGoAAWQgt/4AAAAIDO2WAw==,0,16,1,4,0
ZGoAAWQgt/4AAAAIDO2WAw==,2,25,1,4,4
ZGoAAWQgt/4AAAAIDO2WAw==,2,1,1,4,4
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,6,6
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,18,6
ZGoAAWR+h88AAAAJY5JEAw==,1,24,0,21,5
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,6,6
ZGoAAWR+h88AAAAJY5JEAw==,1,24,0,21,5
ZGoAAWSB8XUAAAAICc5dAw==,3,2,0,9,10
ZGoAAWSB8XUAAAAICc5dAw==,3,2,0,9,10
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,9,23
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,9,23
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,20,3
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,7,3
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,20,3
ZGoAAWSFOdgAAAAIOsWZAw==,6,22,0,14,15
ZGoAAWSFOdgAAAAIOsWZAw==,6,22,0,14,15
ZGoAAWSFOdgAAAAIOsWZAw==,0,9,1,14,15
ZGoAAmPCgx0AAAAJZRD3Aw==,0,30,2,4,9
ZGoAAmPCgx0AAAAJZRD3Aw==,2,1,2,14,12
ZGoAAmPCgx0AAAAJZRD3Aw==,0,30,2,4,9
ZGoAAmPCgx0AAAAJZRD3Aw==,1,17,2,21,12
ZGoAAmPCgx0AAAAJZRD3Aw==,2,11,2,22,9
ZGoAAmPZviIAAAAILHOyAw==,0,30,2,1,14
ZGoAAmPZviIAAAAILHOyAw==,0,30,2,1,14
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,10,9
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,9,9
ZGoAAmPZviIAAAAILHOyAw==,0,6,1,22,15
ZGoAAmPZviIAAAAILHOyAw==,0,16,1,10,9
ZGoAAmPZviIAAAAILHOyAw==,5,4,1,10,9
ZGoAAmPZviIAAAAILHOyAw==,6,29,0,22,15
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,10,9
ZGoAAmPZviIAAAAILHOyAw==,4,3,1,10,9
ZGoAAmPZviIAAAAILHOyAw==,0,30,1,5,14
ZGoAAmPZviIAAAAILHOyAw==,6,5,0,9,9
ZGoAAmPZviIAAAAILHOyAw==,0,6,1,10,9
ZGoAAmPtfvAAAAAIPgpgAw==,5,4,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,2,18,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,6,15,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,5,4,1,12,7
ZGoAAmPtfvAAAAAIPgpgAw==,1,26,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,2,25,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,6,5,1,18,19
ZGoAAmPtfvAAAAAIPgpgAw==,4,13,2,21,7
ZGoAAmQ+ipYAAAAIbLUfAw==,1,17,1,5,4
ZGoAAmQ+ipYAAAAIbLUfAw==,1,17,1,5,4
ZGoAAmQ+ipYAAAAIbLUfAw==,1,0,1,1,3
ZGoAAmQ+ipYAAAAIbLUfAw==,1,0,1,12,3
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,4,20,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,2,4,5
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,2,2,5
ZGoAAmQ8IJoAAAAJMSCsAw==,5,21,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,5,21,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,2,4,5
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,2,4,5
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,4,20,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,2,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,12,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,26,1,2,5
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,2,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,4,20,2,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,5,21,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,5,21,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,1,4,5
ZGoAAmQ8IJoAAAAJMSCsAw==,0,9,1,21,5
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,26,1,2,5
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,5,21,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,4,13,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,1,2,5
ZGoAAmQ8IJoAAAAJMSCsAw==,4,20,2,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,0,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,4,20,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,18,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,1,17,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,1,21,4
ZGoAAmQ8IJoAAAAJMSCsAw==,2,25,2,2,5
ZGoAAmQ8IJoAAAAJMSCsAw==,3,19,2,21,4
ZGoAAmR58JYAAAAIb/rCAw==,6,10,2,15,11
ZGoAAmR58JYAAAAIb/rCAw==,1,24,1,8,11
ZGoAAmR58JYAAAAIb/rCAw==,2,11,0,8,11
ZGoAAmR58JYAAAAIb/rCAw==,2,11,0,8,11
ZGoAAmR58JYAAAAIb/rCAw==,1,24,1,13,15
ZGoAAmR58JYAAAAIb/rCAw==,6,10,2,8,11
ZGoAAmR58JYAAAAIb/rCAw==,6,29,0,15,11
ZGoAAmR58JYAAAAIb/rCAw==,1,24,1,15,11
ZGoAAmR58JYAAAAIb/rCAw==,6,10,2,8,11
ZGoAAmR58JYAAAAIb/rCAw==,6,10,2,15,11
ZGoAAmR58JYAAAAIb/rCAw==,2,11,0,15,11
ZGoAAmR58JYAAAAIb/rCAw==,3,12,2,15,11
ZGoAAmR58JYAAAAIb/rCAw==,0,9,1,8,11
ZGoAAmR58JYAAAAIb/rCAw==,6,10,2,8,11
ZGoAAmR58JYAAAAIb/rCAw==,3,12,2,8,11
ZGoAAmR58JYAAAAIb/rCAw==,6,22,2,16,15
ZGoAAmRArwkAAAAIDwF0Aw==,0,30,1,1,11
ZGoAAmRArwkAAAAIDwF0Aw==,5,28,0,1,11
ZGoAAmRArwkAAAAIDwF0Aw==,5,4,1,8,8
ZGoAAmRArwkAAAAIDwF0Aw==,5,28,1,8,11
ZGoAAmRArwkAAAAIDwF0Aw==,6,29,0,8,11
ZGoAAmRArwkAAAAIDwF0Aw==,0,30,1,1,11
ZGoAAmRArwkAAAAIDwF0Aw==,0,30,1,4,11
ZGoAAmRArwkAAAAIDwF0Aw==,5,4,0,8,8
ZGoAAmRFnYwAAAAIC70lAw==,4,13,0,8,15
ZGoAAmRFnYwAAAAIC70lAw==,1,10,1,14,0
ZGoAAmRFnYwAAAAIC70lAw==,6,5,1,22,0
ZGoAAmRFnYwAAAAIC70lAw==,0,23,1,14,0
ZGoAAmRFnYwAAAAIC70lAw==,6,15,2,8,15
ZGoAAmRN0iUAAAAJPyD3Aw==,5,21,0,7,2
ZGoAAmRN0iUAAAAJPyD3Aw==,6,29,1,2,10
ZGoAAmRN0iUAAAAJPyD3Aw==,6,29,1,23,10
ZGoAAmRN0iUAAAAJPyD3Aw==,0,16,2,4,0
ZGoAAmRN0iUAAAAJPyD3Aw==,0,16,2,4,0
ZGoAAmRN0iUAAAAJPyD3Aw==,4,20,1,2,2
ZGoAAmRN0iUAAAAJPyD3Aw==,4,20,1,2,2
ZGoAAmRN0iUAAAAJPyD3Aw==,4,20,1,2,2
ZGoAAmRN0iUAAAAJPyD3Aw==,6,29,1,2,10
ZGoAAmRW6jgAAAAKbGOQAw==,6,5,1,7,22
ZGoAAmRW6jgAAAAKbGOQAw==,3,2,3,16,0
ZGoAAmRW6jgAAAAKbGOQAw==,3,2,3,16,0
ZGoAAmRW6jgAAAAKbGOQAw==,3,2,3,22,0
ZGoAAmRW6jgAAAAKbGOQAw==,3,2,3,2,0
ZGoAAmRW6jgAAAAKbGOQAw==,0,6,1,7,22
ZGoAAmRf4w4AAAAJE8m/Aw==,3,26,1,22,10
ZGoAAmRf4w4AAAAJE8m/Aw==,3,26,1,22,10
ZGoAAmRf4w4AAAAJE8m/Aw==,3,26,1,22,10
ZGoAAmRf4w4AAAAJE8m/Aw==,3,26,1,22,10
ZGoAAmRf4w4AAAAJE8m/Aw==,0,23,1,8,10
ZGoAAmRf4w4AAAAJE8m/Aw==,0,23,1,22,10
ZGoAAmRf4w4AAAAJE8m/Aw==,4,27,2,22,15
ZGoAAmRf4w4AAAAJE8m/Aw==,4,27,2,22,15
ZGoAB2PTQmsAAAAIPf04Aw==,5,14,0,14,15
ZGoAB2PTQmsAAAAIPf04Aw==,5,14,0,22,15
ZGoAB2PTQmsAAAAIPf04Aw==,6,10,1,23,4
ZGoAB2PTQmsAAAAIPf04Aw==,0,30,1,23,4
ZGoAB2PTQmsAAAAIPf04Aw==,6,10,1,1,4
ZGoAB2PTQmsAAAAIPf04Aw==,0,30,1,1,4
ZGoAB2PTQmsAAAAIPf04Aw==,0,16,1,1,4
ZGoAB2Ps0hQAAAAIAxGYAw==,2,18,1,22,15
ZGoAB2Ps0hQAAAAIAxGYAw==,2,18,1,22,15
ZGoAB2Ps0hQAAAAIAxGYAw==,2,18,1,22,15
ZGoAB2Ps0hQAAAAIAxGYAw==,3,19,1,22,15
ZGoAB2Ps0hQAAAAIAxGYAw==,2,18,1,22,15
ZGoAB2Ps0hQAAAAIAxGYAw==,2,18,0,12,23
ZGoAB2Ps0hQAAAAIAxGYAw==,1,24,0,12,23
ZGoAB2QYzcEAAAAIGFBYAw==,0,23,2,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,3,1,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,3,1,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,6,8,3,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,0,30,2,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,1,26,0,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,3,2,1,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,27,2,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,6,5,1,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,27,1,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,6,5,0,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,0,16,1,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,5,14,1,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,1,10,1,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,0,16,1,15,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,13,1,5,15
ZGoAB2QYzcEAAAAIGFBYAw==,0,23,0,8,11
ZGoAB2QYzcEAAAAIGFBYAw==,4,13,1,13,15
ZGoAB2QYzcEAAAAIGFBYAw==,4,13,1,16,15
ZGoAB2QYzcEAAAAIGFBYAw==,0,9,2,15,11
ZGoAB2QebwcAAAAIdizZAw==,4,13,2,5,0
ZGoAB2QebwcAAAAIdizZAw==,4,13,2,12,0
ZGoAB2QebwcAAAAIdizZAw==,1,26,2,3,14
ZGoAB2QebwcAAAAIdizZAw==,2,1,0,5,0
ZGoAB2QebwcAAAAIdizZAw==,2,1,0,12,0
ZGoAB2QebwcAAAAIdizZAw==,1,26,2,3,14
ZGoAB2QguHoAAAAIZhSYAw==,1,17,1,1,1
ZGoAB2QguHoAAAAIZhSYAw==,2,1,1,1,1
ZGoAB2QguHoAAAAIZhSYAw==,2,1,1,4,13
ZGoAB2QguHoAAAAIZhSYAw==,2,1,1,5,13
ZGoAB2QguHoAAAAIZhSYAw==,6,22,0,6,12
ZGoAB2QguHoAAAAIZhSYAw==,6,22,0,0,12
ZGoAB2Qr+D4AAAAIBD4AAw==,0,9,1,6,14
ZGoAB2Qr+D4AAAAIBD4AAw==,0,9,0,9,13
ZGoAB2Qr+D4AAAAIBD4AAw==,1,10,1,6,14
ZGoAB2Qr+D4AAAAIBD4AAw==,0,9,0,6,13
ZGoAB2Qr+D4AAAAIBD4AAw==,0,9,1,6,14
ZGoAB2Qr+D4AAAAIBD4AAw==,6,10,2,6,13
ZGoAB2RcSJcAAAAIPdB/Aw==,5,4,1,22,23
ZGoAB2RcSJcAAAAIPdB/Aw==,3,2,1,6,12
ZGoAB2RcSJcAAAAIPdB/Aw==,3,2,1,10,12
ZGoAB2RcSJcAAAAIPdB/Aw==,0,16,0,22,23
ZGoABGPrfrYAAAAICGBaAw==,4,3,2,10,4
ZGoABGPrfrYAAAAICGBaAw==,1,17,1,14,14
ZGoABGPrfrYAAAAICGBaAw==,3,2,1,22,4
ZGoABGPrfrYAAAAICGBaAw==,0,9,2,16,17
ZGoABGPrfrYAAAAICGBaAw==,0,9,2,19,17
ZGoABGPrfrYAAAAICGBaAw==,3,12,1,6,14
ZGoABGPtpJUAAAAISu3UAw==,5,4,1,1,22
ZGoABGPtpJUAAAAISu3UAw==,6,5,1,22,9
ZGoABGPtpJUAAAAISu3UAw==,0,6,1,1,9
ZGoABGPtpJUAAAAISu3UAw==,6,10,1,1,22
ZGoABGPtpJUAAAAISu3UAw==,6,10,1,5,22
ZGoABGPtpJUAAAAISu3UAw==,0,6,1,1,22
ZGoABGPtpJUAAAAISu3UAw==,0,6,1,10,9
ZGoABGPtpJUAAAAISu3UAw==,0,6,1,4,9
ZGoABGPtpJUAAAAISu3UAw==,0,6,1,4,9
ZGoABGPtpJUAAAAISu3UAw==,5,4,1,1,22
ZGoABGQV7GUAAAAKDZ1qAw==,1,26,1,12,5
ZGoABGQV7GUAAAAKDZ1qAw==,2,1,0,12,5
ZGoABGQV7GUAAAAKDZ1qAw==,1,0,1,12,5
ZGoABGQV7GUAAAAKDZ1qAw==,1,0,1,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,3,19,1,15,5
ZGoABGQV7GUAAAAKDZ1qAw==,6,8,1,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,6,10,2,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,1,26,1,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,3,19,1,12,5
ZGoABGQV7GUAAAAKDZ1qAw==,5,14,1,6,5
ZGoABGQV7GUAAAAKDZ1qAw==,3,19,1,12,5
ZGoABGQV7GUAAAAKDZ1qAw==,3,19,1,15,5
ZGoABGQV7GUAAAAKDZ1qAw==,6,8,1,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,6,8,0,8,23
ZGoABGQV7GUAAAAKDZ1qAw==,6,8,0,22,23
ZGoABGQV7GUAAAAKDZ1qAw==,5,21,1,22,5
ZGoABGQV7GUAAAAKDZ1qAw==,5,21,1,22,5
ZGoABGQWGu8AAAAKIsaJAw==,1,10,1,21,1
ZGoABGQWGu8AAAAKIsaJAw==,1,10,1,1,1
ZGoABGQWGu8AAAAKIsaJAw==,1,10,1,14,1
ZGoABGQWGu8AAAAKIsaJAw==,1,10,1,21,1
ZGoABGQWGu8AAAAKIsaJAw==,0,30,2,16,10
ZGoABGQWGu8AAAAKIsaJAw==,0,30,2,0,10
ZGoABGQWGu8AAAAKIsaJAw==,0,30,2,23,10
ZGoABGRNwVMAAAAIBsOPAw==,2,1,0,16,4
ZGoABGRNwVMAAAAIBsOPAw==,1,0,1,16,4
ZGoABGRNwVMAAAAIBsOPAw==,1,0,1,16,4
ZGoABGRNwVMAAAAIBsOPAw==,5,14,0,16,3
ZGoABGRNwVMAAAAIBsOPAw==,0,6,1,16,3
ZGoABGRNwVMAAAAIBsOPAw==,0,6,1,16,3
ZGoABGRNwVMAAAAIBsOPAw==,6,5,1,16,3
ZGoABGRNwVMAAAAIBsOPAw==,6,5,1,16,3
ZGoABWO63bsAAAAJBSDbAw==,1,24,1,17,12
ZGoABWO63bsAAAAJBSDbAw==,6,29,2,2,12
ZGoABWO63bsAAAAJBSDbAw==,6,5,1,12,12
ZGoABWO63bsAAAAJBSDbAw==,6,5,1,16,12
ZGoABWO63bsAAAAJBSDbAw==,6,5,1,16,12
ZGoABWO63bsAAAAJBSDbAw==,6,8,1,16,12
ZGoABWO63bsAAAAJBSDbAw==,4,3,1,0,12
ZGoABWO63bsAAAAJBSDbAw==,4,3,1,2,12
ZGoABWO63bsAAAAJBSDbAw==,5,28,2,2,12
ZGoABWO63bsAAAAJBSDbAw==,4,27,0,16,12
ZGoABWO63bsAAAAJBSDbAw==,4,27,0,16,12
ZGoABWO63bsAAAAJBSDbAw==,4,27,0,8,12
ZGoABWO63bsAAAAJBSDbAw==,6,15,1,21,22
ZGoABWO63bsAAAAJBSDbAw==,6,15,1,6,22
ZGoABWO63bsAAAAJBSDbAw==,3,19,1,0,12
ZGoABWO63bsAAAAJBSDbAw==,6,5,1,16,12
ZGoABWPZljUAAAAIIN7OAw==,0,30,1,1,10
ZGoABWPZljUAAAAIIN7OAw==,6,22,1,17,15
ZGoABWPZljUAAAAIIN7OAw==,2,1,2,22,15
ZGoABWPZljUAAAAIIN7OAw==,0,16,1,16,15
ZGoABWPZljUAAAAIIN7OAw==,0,16,1,16,15
ZGoABWPZljUAAAAIIN7OAw==,3,19,1,16,10
ZGoABWPZljUAAAAIIN7OAw==,6,29,2,22,10
ZGoABWPk+toAAAAIVnl+Aw==,2,1,1,22,10
ZGoABWPk+toAAAAIVnl+Aw==,2,1,1,16,4
ZGoABWPk+toAAAAIVnl+Aw==,2,1,1,16,4
ZGoABWPk+toAAAAIVnl+Aw==,2,1,1,15,10
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,4,13
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,4,13
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,13,13
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,4,13
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,13,13
ZGoABWPk+toAAAAIVnl+Aw==,2,1,1,16,10
ZGoABWPk+toAAAAIVnl+Aw==,3,2,1,9,13
ZGoABWPkV9QAAAAILE35Aw==,4,3,1,22,4
ZGoABWPkV9QAAAAILE35Aw==,4,3,1,2,4
ZGoABWPkV9QAAAAILE35Aw==,4,20,1,1,4
ZGoABWPkV9QAAAAILE35Aw==,0,9,1,1,4
ZGoABWPkV9QAAAAILE35Aw==,2,18,1,1,4
ZGoABWPkV9QAAAAILE35Aw==,1,24,1,4,12
ZGoABWPkV9QAAAAILE35Aw==,1,24,1,12,12
ZGoABWRa/EMAAAAJS5/mAw==,5,28,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,2,18,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,5,21,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,2,18,0,14,15
ZGoABWRa/EMAAAAJS5/mAw==,4,20,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,5,21,2,22,10
ZGoABWRa/EMAAAAJS5/mAw==,1,24,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,0,16,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,0,23,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,0,30,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,2,1,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,2,1,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,0,30,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,2,18,2,14,15
ZGoABWRa/EMAAAAJS5/mAw==,2,11,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,6,22,2,14,15
ZGoABWRa/EMAAAAJS5/mAw==,1,0,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,6,8,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,0,16,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,0,30,2,22,10
ZGoABWRa/EMAAAAJS5/mAw==,4,3,1,22,10
ZGoABWRa/EMAAAAJS5/mAw==,3,19,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,2,18,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,3,2,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,5,21,0,22,10
ZGoABWRa/EMAAAAJS5/mAw==,3,2,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,3,2,1,14,15
ZGoABWRa/EMAAAAJS5/mAw==,5,14,1,14,15
ZGoABWReNkUAAAALBShSAw==,2,18,1,12,0
ZGoABWReNkUAAAALBShSAw==,1,17,1,12,0
ZGoABWReNkUAAAALBShSAw==,1,17,1,8,0
