estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZGmABWVg6koAAAAICgpNAw==,2,18,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,14,0,4,4,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,2,1,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,3,12,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,6,5,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,4,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,3,19,1,16,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,4,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,6,5,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,2,1,0,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,1,17,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,14,0,16,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,4,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,4,1,11,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,5,4,0,4,17,1,0,3,0,4,3,0,1,2,0
ZGmABWVg6koAAAAICgpNAw==,4,3,1,4,17,1,0,3,0,4,3,0,1,2,0
ZGmACGU77nwAAAAIHP6YAw==,6,15,1,22,23,0,1,5,0,3,1,2,0,1,0
ZGmACGU77nwAAAAIHP6YAw==,4,13,0,22,23,0,1,5,0,3,1,2,0,1,0
ZGmACGU77nwAAAAIHP6YAw==,6,15,1,22,23,0,1,5,0,3,1,2,0,1,0
ZGmACGU77nwAAAAIHP6YAw==,2,25,1,12,15,0,1,5,0,3,1,2,0,1,0
ZGmACGU77nwAAAAIHP6YAw==,2,25,1,22,15,0,1,5,0,3,1,2,0,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,2,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,1,24,1,2,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,1,24,1,16,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,2,11,2,4,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,2,11,2,23,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,2,11,2,21,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,4,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,1,0,2,16,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,2,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,2,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,2,11,2,21,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,2,11,2,23,22,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,4,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,1,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACGVSxwcAAAAIA1oVAw==,3,19,2,21,17,4,0,5,0,2,1,0,1,1,0
ZGmACWVfSgUAAAAIBdtvAw==,4,27,1,9,10,0,1,3,0,0,1,0,0,1,0
ZGmACWVfSgUAAAAIBdtvAw==,4,27,1,9,10,0,1,3,0,0,1,0,0,1,0
ZGmACWVfSgUAAAAIBdtvAw==,2,25,0,0,15,0,1,3,0,0,1,0,0,1,0
ZGmACWVfSgUAAAAIBdtvAw==,2,25,0,14,15,0,1,3,0,0,1,0,0,1,0
ZGoAA2OwtyUAAAAIR7JZAw==,4,27,1,14,14,4,0,1,0,0,3,0,0,1,1
ZGoAA2OwtyUAAAAIR7JZAw==,4,27,1,16,14,4,0,1,0,0,3,0,0,1,1
ZGoAA2OwtyUAAAAIR7JZAw==,6,15,2,7,15,4,0,1,0,0,3,0,0,1,1
ZGoAA2OwtyUAAAAIR7JZAw==,6,15,2,4,15,4,0,1,0,0,3,0,0,1,1
ZGoAA2OwtyUAAAAIR7JZAw==,6,15,2,7,15,4,0,1,0,0,3,0,0,1,1
ZGoAA2OwtyUAAAAIR7JZAw==,6,15,2,4,15,4,0,1,0,0,3,0,0,1,1
ZGoAA2PDGzwAAAAILqzQAw==,5,28,1,6,17,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,0,6,2,6,17,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,6,29,2,6,17,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,0,16,0,13,4,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,0,16,0,15,4,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,0,6,2,6,17,0,1,3,0,0,2,1,0,1,0
ZGoAA2PDGzwAAAAILqzQAw==,6,29,2,6,17,0,1,3,0,0,2,1,0,1,0
ZGoAA2PIx0sAAAAJBKsbAw==,4,3,1,22,15,0,1,5,1,3,1,0,0,2,0
ZGoAA2PIx0sAAAAJBKsbAw==,5,4,1,22,15,0,1,5,1,3,1,0,0,2,0
ZGoAA2PIx0sAAAAJBKsbAw==,0,11,1,3,5,0,1,5,1,3,1,0,0,2,0
ZGoAA2PIx0sAAAAJBKsbAw==,0,11,1,5,5,0,1,5,1,3,1,0,0,2,0
ZGoAA2PIx0sAAAAJBKsbAw==,5,21,0,5,15,0,1,5,1,3,1,0,0,2,0
ZGoAA2PIx0sAAAAJBKsbAw==,5,21,1,1,15,0,1,5,1,3,1,0,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,3,2,2,10,22,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,2,18,0,17,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,6,8,2,4,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,5,28,1,4,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,3,19,0,14,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,3,2,1,10,22,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,5,21,2,17,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNAD4AAAAIY7EUAw==,2,11,0,17,14,0,1,5,1,2,3,2,0,2,0
ZGoAA2PNj3MAAAAIGFgfAw==,6,10,1,1,4,0,1,5,0,2,2,1,0,1,0
ZGoAA2PNj3MAAAAIGFgfAw==,6,10,1,1,4,0,1,5,0,2,2,1,0,1,0
ZGoAA2PNj3MAAAAIGFgfAw==,6,22,1,1,10,0,1,5,0,2,2,1,0,1,0
ZGoAA2PNj3MAAAAIGFgfAw==,6,22,1,1,10,0,1,5,0,2,2,1,0,1,0
ZGoAA2POAdAAAAAJDPzLAw==,5,4,1,4,0,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,0,9,2,4,0,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,2,1,1,16,4,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,3,12,1,16,4,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,1,26,1,4,0,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,3,19,1,1,0,0,1,3,1,2,3,1,1,1,0
ZGoAA2POAdAAAAAJDPzLAw==,3,19,1,1,0,0,1,3,1,2,3,1,1,1,0
ZGoAA2PPzd4AAAAIW7CZAw==,5,4,2,13,24,4,0,5,0,3,2,1,0,1,0
ZGoAA2PPzd4AAAAIW7CZAw==,0,16,2,3,24,4,0,5,0,3,2,1,0,1,0
ZGoAA2PPzd4AAAAIW7CZAw==,6,5,3,13,5,4,0,5,0,3,2,1,0,1,0
ZGoAA2PPzd4AAAAIW7CZAw==,6,5,3,13,5,4,0,5,0,3,2,1,0,1,0
ZGoAA2PPzd4AAAAIW7CZAw==,6,5,3,13,5,4,0,5,0,3,2,1,0,1,0
ZGoAA2PQH8AAAAAIfNZLAw==,0,23,1,16,4,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,7,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,7,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,7,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,7,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,7,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,6,22,2,9,21,0,1,4,0,2,3,0,1,2,0
ZGoAA2PQH8AAAAAIfNZLAw==,3,12,1,16,4,0,1,4,0,2,3,0,1,2,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,2,12,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,15,12,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,5,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,2,15,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,5,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,2,12,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,12,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,12,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,12,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,15,12,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,12,12,0,1,5,1,0,3,1,0,1,0
ZGoAA2PV8iYAAAAJGLIxAw==,2,11,1,5,0,0,1,5,1,0,3,1,0,1,0
ZGoAA2PjCbEAAAAJUU3cAw==,6,10,1,22,23,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,6,10,1,22,23,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,4,27,1,22,23,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,1,0,1,22,23,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,6,29,1,17,10,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,0,16,1,22,10,0,1,5,1,0,1,0,0,2,0
ZGoAA2PjCbEAAAAJUU3cAw==,0,30,1,22,23,0,1,5,1,0,1,0,0,2,0
ZGoAA2Pn8ZIAAAAJJSySAw==,0,30,1,1,15,0,1,5,1,0,0,1,0,2,0
ZGoAA2Pn8ZIAAAAJJSySAw==,0,30,1,8,15,0,1,5,1,0,0,1,0,2,0
ZGoAA2Pn8ZIAAAAJJSySAw==,5,28,2,0,0,0,1,5,1,0,0,1,0,2,0
ZGoAA2Pn8ZIAAAAJJSySAw==,5,28,2,0,0,0,1,5,1,0,0,1,0,2,0
ZGoAA2Pn8ZIAAAAJJSySAw==,5,28,2,15,0,0,1,5,1,0,0,1,0,2,0
ZGoAA2PoYtUAAAAJTQOOAw==,6,5,1,14,15,4,0,3,1,4,1,1,0,1,0
ZGoAA2PoYtUAAAAJTQOOAw==,2,11,1,4,15,4,0,3,1,4,1,1,0,1,0
ZGoAA2PoYtUAAAAJTQOOAw==,2,18,2,1,4,4,0,3,1,4,1,1,0,1,0
ZGoAA2PoYtUAAAAJTQOOAw==,3,12,2,10,4,4,0,3,1,4,1,1,0,1,0
ZGoAA2PoYtUAAAAJTQOOAw==,1,10,1,2,15,4,0,3,1,4,1,1,0,1,0
ZGoAA2PoYtUAAAAJTQOOAw==,0,16,0,4,15,4,0,3,1,4,1,1,0,1,0
ZGoAA2Pp76EAAAAJUcszAw==,5,4,1,1,4,4,0,5,0,3,2,2,0,1,0
ZGoAA2Pp76EAAAAJUcszAw==,5,4,1,4,4,4,0,5,0,3,2,2,0,1,0
ZGoAA2Pp76EAAAAJUcszAw==,2,18,3,17,15,4,0,5,0,3,2,2,0,1,0
ZGoAA2Pp76EAAAAJUcszAw==,2,18,3,17,15,4,0,5,0,3,2,2,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,1,24,1,10,4,0,1,2,1,1,2,1,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,5,21,1,5,4,0,1,2,1,1,2,1,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,5,21,1,10,4,0,1,2,1,1,2,1,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,5,21,1,4,4,0,1,2,1,1,2,1,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,6,22,0,21,10,0,1,2,1,1,2,1,0,1,0
ZGoAA2PplngAAAAJNxe5Aw==,6,22,0,7,10,0,1,2,1,1,2,1,0,1,0
ZGoAA2Prf5AAAAAICMjRAw==,6,29,2,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,4,27,1,14,15,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,3,19,0,22,10,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,3,19,0,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,4,13,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,3,12,1,8,15,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,3,12,1,8,15,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,1,17,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,2,11,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,3,19,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,5,4,0,22,10,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,4,13,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Prf5AAAAAICMjRAw==,4,13,1,1,4,4,0,3,0,2,1,0,0,2,1
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,17,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,4,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,2,1,0,7,24,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,4,13,1,21,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,18,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,6,10,2,18,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,2,1,0,7,24,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,5,28,2,18,19,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,2,27,1,0,4,0,1,1,0,1,3,2,0,2,2
ZGoAA2Q/4xgAAAAIWo30Aw==,2,27,1,0,4,0,1,1,0,1,3,2,0,2,2
ZGoAA2QX5G8AAAAIJegdAw==,6,8,1,10,22,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,1,17,0,8,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,1,17,0,8,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,2,1,1,8,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,0,23,1,10,22,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,2,18,0,21,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,1,26,0,8,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2QX5G8AAAAIJegdAw==,3,19,0,15,11,0,1,3,1,5,3,1,0,1,0
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,9,15,4,0,4,1,4,3,0,1,2,2
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,7,15,4,0,4,1,4,3,0,1,2,2
ZGoAA2RSzDYAAAAIKfDHAw==,1,17,1,7,15,4,0,4,1,4,3,0,1,2,2
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,4,6,4,0,4,1,4,3,0,1,2,2
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,5,6,4,0,4,1,4,3,0,1,2,2
ZGoAA2RSzDYAAAAIKfDHAw==,5,14,1,4,6,4,0,4,1,4,3,0,1,2,2
ZGoAA2Ra6FsAAAAIFtLAAw==,3,2,1,5,17,3,0,4,0,4,3,1,1,1,0
ZGoAA2Ra6FsAAAAIFtLAAw==,3,2,1,4,17,3,0,4,0,4,3,1,1,1,0
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16,3,0,4,0,4,3,1,1,1,0
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16,3,0,4,0,4,3,1,1,1,0
ZGoAA2Ra6FsAAAAIFtLAAw==,2,25,1,4,16,3,0,4,0,4,3,1,1,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,1,10,1,8,5,0,1,5,1,5,1,1,0,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,5,4,1,4,15,0,1,5,1,5,1,1,0,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,5,4,2,22,15,0,1,5,1,5,1,1,0,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,12,5,0,1,5,1,5,1,1,0,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,12,5,0,1,5,1,5,1,1,0,1,0
ZGoAA2SDa0wAAAAJGxcEAw==,6,10,1,8,5,0,1,5,1,5,1,1,0,1,0
ZGoAAGQ0504AAAAJDNHIAw==,1,24,2,9,9,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,9,3,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,20,3,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,2,18,1,7,9,0,1,4,0,0,1,0,0,2,0
ZGoAAGQ0504AAAAJDNHIAw==,6,29,2,20,3,0,1,4,0,0,1,0,0,2,0
ZGoAAGQh50QAAAAKDc19Aw==,3,19,0,4,4,4,0,5,1,4,3,2,0,0,3
ZGoAAGQh50QAAAAKDc19Aw==,4,13,1,1,17,4,0,5,1,4,3,2,0,0,3
ZGoAAGQh50QAAAAKDc19Aw==,2,25,1,7,4,4,0,5,1,4,3,2,0,0,3
ZGoAAGQh50QAAAAKDc19Aw==,2,25,1,4,4,4,0,5,1,4,3,2,0,0,3
ZGoAAGQh50QAAAAKDc19Aw==,4,13,1,6,17,4,0,5,1,4,3,2,0,0,3
ZGoAAGQh50QAAAAKDc19Aw==,3,2,0,4,17,4,0,5,1,4,3,2,0,0,3
ZGoAAGR7LnkAAAAIA2GnAw==,3,2,1,16,7,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,6,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,3,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,1,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,3,2,1,2,7,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,2,25,0,12,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,6,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGR7LnkAAAAIA2GnAw==,1,0,2,21,24,1,0,5,1,0,2,0,0,1,0
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10,0,0,4,0,2,1,0,0,2,0
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10,0,0,4,0,2,1,0,0,2,0
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,1,22,10,0,0,4,0,2,1,0,0,2,0
ZGoAAGSHdQwAAAAIIxI5Aw==,1,26,0,1,1,0,0,4,0,2,1,0,0,2,0
ZGoAAGSHdQwAAAAIIxI5Aw==,0,30,1,1,1,0,0,4,0,2,1,0,0,2,0
ZGoAAGSHdQwAAAAIIxI5Aw==,1,0,1,22,10,0,0,4,0,2,1,0,0,2,0
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,23,7,0,1,5,0,2,1,0,0,2,0
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,7,7,0,1,5,0,2,1,0,0,2,0
ZGoAAWQZHZAAAAAINYEzAw==,4,13,3,5,0,0,1,5,0,2,1,0,0,2,0
ZGoAAWQZHZAAAAAINYEzAw==,4,13,3,21,0,0,1,5,0,2,1,0,0,2,0
ZGoAAWQZHZAAAAAINYEzAw==,0,9,1,7,7,0,1,5,0,2,1,0,0,2,0
ZGoAAWQgt/4AAAAIDO2WAw==,2,1,1,4,0,0,1,5,0,0,3,0,1,2,0
ZGoAAWQgt/4AAAAIDO2WAw==,0,16,1,4,0,0,1,5,0,0,3,0,1,2,0
ZGoAAWQgt/4AAAAIDO2WAw==,2,25,1,4,4,0,1,5,0,0,3,0,1,2,0
ZGoAAWQgt/4AAAAIDO2WAw==,2,1,1,4,4,0,1,5,0,0,3,0,1,2,0
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,6,6,0,1,2,0,3,2,2,0,1,0
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,18,6,0,1,2,0,3,2,2,0,1,0
ZGoAAWR+h88AAAAJY5JEAw==,1,24,0,21,5,0,1,2,0,3,2,2,0,1,0
ZGoAAWR+h88AAAAJY5JEAw==,5,14,2,6,6,0,1,2,0,3,2,2,0,1,0
ZGoAAWR+h88AAAAJY5JEAw==,1,24,0,21,5,0,1,2,0,3,2,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,3,2,0,9,10,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,3,2,0,9,10,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,9,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,9,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSB8XUAAAAICc5dAw==,5,4,1,22,23,0,1,3,1,0,0,2,0,1,0
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,20,3,0,1,5,0,3,1,1,0,2,0
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,7,3,0,1,5,0,3,1,1,0,2,0
ZGoAAWSFOdgAAAAIOsWZAw==,0,23,2,20,3,0,1,5,0,3,1,1,0,2,0
ZGoAAWSFOdgAAAAIOsWZAw==,6,22,0,14,15,0,1,5,0,3,1,1,0,2,0
ZGoAAWSFOdgAAAAIOsWZAw==,6,22,0,14,15,0,1,5,0,3,1,1,0,2,0
ZGoAAWSFOdgAAAAIOsWZAw==,0,9,1,14,15,0,1,5,0,3,1,1,0,2,0
ZGoAAmPCgx0AAAAJZRD3Aw==,0,30,2,4,9,1,0,0,0,5,3,0,1,2,0
ZGoAAmPCgx0AAAAJZRD3Aw==,2,1,2,14,12,1,0,0,0,5,3,0,1,2,0
ZGoAAmPCgx0AAAAJZRD3Aw==,0,30,2,4,9,1,0,0,0,5,3,0,1,2,0
ZGoAAmPCgx0AAAAJZRD3Aw==,1,17,2,21,12,1,0,0,0,5,3,0,1,2,0
ZGoAAmPCgx0AAAAJZRD3Aw==,2,11,2,22,9,1,0,0,0,5,3,0,1,2,0
ZGoAAmPZviIAAAAILHOyAw==,0,30,2,1,14,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,0,30,2,1,14,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,10,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,9,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,0,6,1,22,15,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,0,16,1,10,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,5,4,1,10,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,6,29,0,22,15,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,6,5,1,10,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,4,3,1,10,9,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,0,30,1,5,14,4,0,5,1,3,1,1,0,1,0
ZGoAAmPZviIAAAAILHOyAw==,6,5,0,9,9,4,0,5,1,3,1,1,0,1,0
